job_ID,job_type,container_number,QC_name,QC_job_sequence,yard_name,alt_yard_names,assigned_yard_name,assigned_HT_name,yard_status,QC_status,HT_status,job_status,start_time,end_time
JOB0714806U,DI,CONT3994611W,QC2,QC2_0222,H2,"['E1', 'G2', 'A1']",E1,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,96180,101220
JOB2218587B,LO,CONT3661573Z,QC2,QC2_0223,A2,"[nan, nan, nan]",A2,HT_08,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,96250,99750
JOB1627969U,LO,CONT0391949S,QC2,QC2_0224,D1,"[nan, nan, nan]",D1,HT_35,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,96250,99740
JOB5314049E,LO,CONT4785614O,QC2,QC2_0225,A1,"[nan, nan, nan]",A1,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,96810,100040
JOB4240060U,DI,CONT2774113W,QC2,QC2_0226,A2,"['E1', 'C1', 'D2']",A2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,96810,102440
JOB8901119R,LO,CONT6384989V,QC2,QC2_0227,F2,"[nan, nan, nan]",F2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,97720,100740
JOB1822570A,DI,CONT3320201B,QC2,QC2_0228,E2,"['H2', 'G1', 'C1']",C1,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,98000,103020
JOB4569916U,LO,CONT3142720X,QC2,QC2_0229,C1,"[nan, nan, nan]",C1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,98210,101220
JOB2054515M,DI,CONT3885201Q,QC2,QC2_0230,G2,"['C2', 'A1', 'D2']",A1,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,98210,103290
JOB8143001A,DI,CONT7631367V,QC2,QC2_0231,A2,"['C2', 'F1', 'B2']",B2,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,99050,103340
JOB2107191I,DI,CONT8550353E,QC2,QC2_0232,H2,"['A2', 'E1', 'B2']",B2,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,101220,104250
JOB2283663Q,DI,CONT0291324Z,QC2,QC2_0233,F1,"['A1', 'D2', 'E1']",A1,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,101220,104410
JOB6880078V,DI,CONT9552321B,QC2,QC2_0234,H2,"['G2', 'B2', 'H1']",B2,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,101220,104530
JOB1182559E,LO,CONT1061546G,QC2,QC2_0235,E1,"[nan, nan, nan]",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,101220,104020
JOB9421954W,LO,CONT5953979L,QC2,QC2_0236,D2,"[nan, nan, nan]",D2,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,102480,105270
JOB0664172K,DI,CONT3644524U,QC2,QC2_0237,G1,"['F2', 'A2', 'G2']",A2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,102480,107520
JOB1760364Q,LO,CONT4404731R,QC2,QC2_0238,G2,"[nan, nan, nan]",G2,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,103040,105720
JOB7687720H,LO,CONT5119020X,QC2,QC2_0239,G1,"[nan, nan, nan]",G1,HT_73,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,103040,106580
JOB8828513W,LO,CONT0636637U,QC2,QC2_0240,C1,"[nan, nan, nan]",C1,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,103320,106940
JOB5923941G,DI,CONT3069058O,QC2,QC2_0241,F1,"['A2', 'E2', 'G2']",A2,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,103390,109270
JOB9204479N,DI,CONT4572079S,QC2,QC2_0242,H2,"['E2', 'D1', 'C1']",C1,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,104300,109940
JOB2033898V,LO,CONT4855873C,QC2,QC2_0243,F1,"[nan, nan, nan]",F1,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,104440,107980
JOB9102631N,DI,CONT9280883R,QC2,QC2_0244,A2,"['D1', 'E1', 'G1']",A2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,104580,110270
JOB5133995N,DI,CONT6106362I,QC2,QC2_0245,E1,"['A1', 'H2', 'G1']",A1,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,104580,110580
JOB1839996E,DI,CONT2677056Z,QC2,QC2_0246,E1,"['G1', 'C1', 'B2']",B2,HT_01,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,105280,110790
JOB5777235P,LO,CONT4242058H,QC2,QC2_0247,F2,"[nan, nan, nan]",F2,HT_57,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,107520,110210
JOB8357419N,DI,CONT3185776A,QC2,QC2_0248,D2,"['B2', 'G1', 'H2']",D2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,107520,112530
JOB0121582T,DI,CONT8675621F,QC2,QC2_0249,H2,"['E2', 'A1', 'F2']",E2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,107520,112410
JOB8025170E,LO,CONT6011987R,QC2,QC2_0250,G1,"[nan, nan, nan]",G1,HT_62,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,107520,110870
JOB4082096M,LO,CONT2746838F,QC2,QC2_0251,B2,"[nan, nan, nan]",B2,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,109270,112350
JOB1670776B,LO,CONT8635156Z,QC2,QC2_0252,A1,"[nan, nan, nan]",A1,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,109970,113000
JOB8752128P,LO,CONT8411578M,QC2,QC2_0253,C2,"[nan, nan, nan]",C2,HT_68,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,109970,112980
JOB3984064K,DI,CONT7750920X,QC2,QC2_0254,C1,"['B1', 'H2', 'E2']",C1,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,110320,115410
JOB8317919K,DI,CONT5336082T,QC2,QC2_0255,H2,"['A2', 'D1', 'B1']",B1,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,110600,115550
JOB6715280P,LO,CONT2579761G,QC2,QC2_0256,A2,"[nan, nan, nan]",A2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,110810,114060
JOB9491956E,DI,CONT3490487T,QC2,QC2_0257,H2,"['F1', 'G1', 'A2']",A2,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,110810,116430
JOB9597990L,DI,CONT7989868E,QC2,QC2_0258,D1,"['C1', 'H2', 'G2']",D1,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,112560,116550
JOB4104360T,LO,CONT4869305K,QC2,QC2_0259,G2,"[nan, nan, nan]",G2,HT_65,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,112560,115100
JOB4155917X,DI,CONT1868938V,QC2,QC2_0260,A1,"['G1', 'D2', 'C1']",C1,HT_18,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,112560,117920
JOB6780294D,DI,CONT3052401D,QC2,QC2_0261,H2,"['A2', 'E2', 'G2']",A2,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,112560,118050
JOB7396468D,DI,CONT4083562B,QC2,QC2_0262,H2,"['G1', 'B2', 'C2']",B2,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,113050,117770
JOB0446093H,LO,CONT6765379G,QC2,QC2_0263,H1,"[nan, nan, nan]",H1,HT_69,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,113050,116010
JOB4771068X,DI,CONT5857181W,QC2,QC2_0264,F1,"['B2', 'H1', 'E2']",B2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,115430,119580
JOB8501420J,LO,CONT6935508E,QC2,QC2_0265,A2,"[nan, nan, nan]",A2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,115570,118870
JOB7883826Y,LO,CONT1755424W,QC2,QC2_0266,A1,"[nan, nan, nan]",A1,HT_04,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,115570,118990
JOB2449412C,LO,CONT7565473Z,QC2,QC2_0267,B2,"[nan, nan, nan]",B2,HT_19,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,116480,120300
JOB9864376Z,DI,CONT3081373V,QC2,QC2_0268,H1,"['G1', 'B2', 'A1']",B2,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,116550,122340
JOB4095734H,DI,CONT3777883Y,QC2,QC2_0269,G1,"['H2', 'C1', 'E2']",C1,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,116550,122900
JOB9153239B,LO,CONT2787413Y,QC2,QC2_0270,G1,"[nan, nan, nan]",G1,HT_59,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,117950,120750
JOB6075350X,LO,CONT4578411T,QC2,QC2_0271,F2,"[nan, nan, nan]",F2,HT_65,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,118090,120930
JOB8382766H,DI,CONT7793577L,QC2,QC2_0272,H2,"['A2', 'D1', 'G1']",A2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,118090,123720
JOB6136802S,LO,CONT9825928Y,QC2,QC2_0273,G1,"[nan, nan, nan]",G1,HT_70,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,118090,121490
JOB2803812A,LO,CONT1421451Q,QC2,QC2_0274,A2,"[nan, nan, nan]",A2,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,119630,122740
JOB9297105V,LO,CONT5500872Z,QC2,QC2_0275,C2,"[nan, nan, nan]",C2,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,119630,122720
JOB2377705R,DI,CONT8050881U,QC2,QC2_0276,G2,"['B2', 'H1', 'G1']",B2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,119630,125180
JOB5629765A,DI,CONT7646904P,QC2,QC2_0277,G1,"['C2', 'B2', 'E2']",B2,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,120330,125400
JOB1363936W,DI,CONT0879521C,QC2,QC2_0278,B1,"['G2', 'D2', 'B2']",B1,HT_17,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,122360,125420
JOB6873429T,DI,CONT1356249C,QC2,QC2_0279,G1,"['G2', 'F2', 'E2']",G1,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,122920,126030
JOB9285507N,DI,CONT6511546H,QC2,QC2_0280,H1,"['H2', 'A2', 'C2']",C2,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,122920,126300
JOB4595901V,DI,CONT2668474O,QC2,QC2_0281,B1,"['D2', 'C2', 'F1']",B1,HT_25,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,122920,126170
JOB7565768J,DI,CONT3605288Q,QC2,QC2_0282,H2,"['A1', 'C1', 'B2']",B2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,123760,126800
JOB8018131K,LO,CONT9049861X,QC2,QC2_0283,C2,"[nan, nan, nan]",C2,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,123760,126640
JOB5553826D,LO,CONT7164530Z,QC2,QC2_0284,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,123760,126620
JOB5424691K,LO,CONT3682300X,QC2,QC2_0285,C2,"[nan, nan, nan]",C2,HT_37,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,123760,127030
JOB2964932P,DI,CONT6405649Z,QC2,QC2_0286,C2,"['D2', 'B1', 'A1']",B1,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,125230,129400
JOB7905879G,LO,CONT1112482L,QC2,QC2_0287,B2,"[nan, nan, nan]",B2,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,125440,128470
JOB0727857S,LO,CONT9178591D,QC2,QC2_0288,H1,"[nan, nan, nan]",H1,HT_66,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,125440,129180
JOB2843481K,DI,CONT8607173A,QC2,QC2_0289,G1,"['G2', 'D1', 'B2']",B2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126070,131530
JOB7593913X,DI,CONT5377254L,QC2,QC2_0290,E1,"['B2', 'F2', 'G2']",B2,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126350,132770
JOB5038909Q,LO,CONT2320491H,QC2,QC2_0291,A2,"[nan, nan, nan]",A2,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126350,129900
JOB4383034A,DI,CONT6991457K,QC2,QC2_0292,A1,"['B2', 'C1', 'H2']",B2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126840,133080
JOB3156648T,DI,CONT9830138Q,QC2,QC2_0293,F1,"['C1', 'H1', 'G1']",C1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126840,132390
JOB5185590X,DI,CONT8567103U,QC2,QC2_0294,E1,"['D1', 'E2', 'A2']",A2,HT_06,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,126840,132430
JOB2030212O,DI,CONT4592581G,QC2,QC2_0295,E1,"['G1', 'H2', 'D1']",D1,HT_22,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,127050,132440
JOB7563858M,LO,CONT0943677W,QC2,QC2_0296,D1,"[nan, nan, nan]",D1,HT_39,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,129430,132360
JOB0650849P,DI,CONT2540446H,QC2,QC2_0297,C1,"['F1', 'E1', 'C2']",C1,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,129430,134860
JOB9622690J,DI,CONT7059715Y,QC2,QC2_0298,B2,"['G2', 'D1', 'E1']",B2,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,129430,134410
JOB7922351A,DI,CONT4183815P,QC2,QC2_0299,F1,"['C2', 'A2', 'G2']",A2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,131530,135000
JOB6153652J,DI,CONT1121626Q,QC2,QC2_0300,H2,"['B2', 'H1', 'A2']",B2,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,132790,136140
JOB7348561P,LO,CONT5354380B,QC2,QC2_0301,H1,"[nan, nan, nan]",H1,HT_71,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,132790,135220
JOB6063281N,DI,CONT2175386H,QC2,QC2_0302,G2,"['F1', 'E2', 'A1']",A1,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,133140,137620
JOB8344281N,DI,CONT0582904U,QC2,QC2_0303,B1,"['D1', 'E1', 'H1']",B1,HT_20,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,133140,137730
JOB9413933C,LO,CONT6697781B,QC2,QC2_0304,C2,"[nan, nan, nan]",C2,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,133140,136130
JOB3104660P,LO,CONT5796920G,QC2,QC2_0305,C1,"[nan, nan, nan]",C1,HT_29,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,133140,136690
JOB8305531J,DI,CONT7945721Y,QC2,QC2_0306,F1,"['H2', 'A1', 'B2']",B2,HT_30,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,133140,138620
JOB0234279X,DI,CONT2279757Z,QC2,QC2_0307,H2,"['B2', 'F1', 'E2']",E2,HT_03,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,134890,139230
JOB7263995K,LO,CONT8672820K,QC2,QC2_0308,A1,"[nan, nan, nan]",A1,HT_45,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,134890,137710
JOB7190655M,DI,CONT6929450O,QC2,QC2_0309,H2,"['D1', 'E1', 'B2']",B2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,135030,140420
JOB4737543D,DI,CONT5656429C,QC2,QC2_0310,B2,"['G1', 'C2', 'B1']",B2,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,136150,140670
JOB5136264R,LO,CONT4781404G,QC2,QC2_0311,E2,"[nan, nan, nan]",E2,HT_57,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,136150,139510
JOB9347996P,LO,CONT2647019Z,QC2,QC2_0312,H1,"[nan, nan, nan]",H1,HT_80,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,137620,140020
JOB8028811A,LO,CONT8615043W,QC2,QC2_0313,B1,"[nan, nan, nan]",B1,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,137760,140800
JOB6421866P,LO,CONT1071851L,QC2,QC2_0314,C2,"[nan, nan, nan]",C2,HT_23,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,137760,140830
JOB2629421R,LO,CONT6652508V,QC2,QC2_0315,E1,"[nan, nan, nan]",E1,HT_40,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,137760,141110
JOB9378984T,LO,CONT5965529E,QC2,QC2_0316,G1,"[nan, nan, nan]",G1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,138670,141210
JOB8624967H,DI,CONT6487939B,QC2,QC2_0317,C2,"['B2', 'G2', 'H1']",B2,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,139230,143570
JOB7860215I,DI,CONT1849266R,QC2,QC2_0318,C1,"['G1', 'D1', 'E1']",C1,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,139230,143750
JOB6041712E,LO,CONT6946084K,QC2,QC2_0319,F2,"[nan, nan, nan]",F2,HT_56,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140420,143060
JOB2266580V,LO,CONT7940028E,QC2,QC2_0320,G2,"[nan, nan, nan]",G2,HT_53,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140700,143320
JOB4883238B,DI,CONT2047013S,QC2,QC2_0321,E2,"['C2', 'H2', 'A2']",E2,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140700,145610
JOB9446629D,LO,CONT1204547X,QC2,QC2_0322,C1,"[nan, nan, nan]",C1,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140700,143830
JOB0732261Y,LO,CONT4722587L,QC2,QC2_0323,G1,"[nan, nan, nan]",G1,HT_77,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140840,143950
JOB4679442C,LO,CONT1568615U,QC2,QC2_0324,G1,"[nan, nan, nan]",G1,HT_78,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,140840,144120
JOB4760397A,LO,CONT4968565H,QC2,QC2_0325,B2,"[nan, nan, nan]",B2,HT_18,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,141120,144610
JOB9423273K,LO,CONT6631605C,QC2,QC2_0326,F1,"[nan, nan, nan]",F1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,141260,144760
JOB1536086Z,LO,CONT8411051Q,QC2,QC2_0327,A2,"[nan, nan, nan]",A2,HT_13,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,143570,146580
JOB7714064Z,LO,CONT1194310W,QC2,QC2_0328,H2,"[nan, nan, nan]",H2,HT_71,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,143780,147360
JOB7544398N,LO,CONT8233210Z,QC2,QC2_0329,B1,"[nan, nan, nan]",B1,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,143780,147790
JOB8007159U,DI,CONT4947878A,QC2,QC2_0330,H1,"['H2', 'G1', 'E1']",E1,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,143780,149930
JOB8849240S,LO,CONT7755523J,QC2,QC2_0331,A2,"[nan, nan, nan]",A2,HT_11,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,148770
JOB4345199W,LO,CONT7379099M,QC2,QC2_0332,G2,"[nan, nan, nan]",G2,HT_68,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,148800
JOB7678785C,LO,CONT9101092V,QC2,QC2_0333,A2,"[nan, nan, nan]",A2,HT_30,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,149110
JOB2950788A,DI,CONT2264142K,QC2,QC2_0334,D1,"['E2', 'H2', 'B2']",D1,HT_42,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,151050
JOB8582874G,LO,CONT9484729A,QC2,QC2_0335,F2,"[nan, nan, nan]",F2,HT_55,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,149490
JOB1792311R,DI,CONT6953792W,QC2,QC2_0336,F1,"['F2', 'A2', 'B2']",B2,HT_47,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,145670,151730
JOB5956693J,LO,CONT1956928G,QC2,QC2_0337,H2,"[nan, nan, nan]",H2,HT_79,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,146580,150010
JOB5320064W,DI,CONT8361439D,QC2,QC2_0338,G2,"['C2', 'D1', 'H2']",C2,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,147420,152660
JOB9811559P,LO,CONT9033893V,QC2,QC2_0339,A2,"[nan, nan, nan]",A2,HT_14,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,147840,150910
JOB3891345P,DI,CONT9657230O,QC2,QC2_0340,C1,"['D1', 'F1', 'C2']",C1,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,149940,152980
JOB0551925R,DI,CONT3443021T,QC2,QC2_0341,H1,"['C1', 'G2', 'D2']",C1,HT_09,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,149940,153320
JOB6069230W,LO,CONT2262385J,QC2,QC2_0342,G1,"[nan, nan, nan]",G1,HT_64,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,149940,152470
JOB0762644S,LO,CONT5741366K,QC2,QC2_0343,C1,"[nan, nan, nan]",C1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,149940,152710
JOB5993734O,DI,CONT2605644H,QC2,QC2_0344,F1,"['E2', 'B2', 'G2']",F1,HT_07,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,151060,155140
JOB6571620T,DI,CONT1303650L,QC2,QC2_0345,F1,"['C2', 'H2', 'G1']",C2,HT_08,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,151060,156870
JOB8428055E,LO,CONT6492393O,QC2,QC2_0346,C2,"[nan, nan, nan]",C2,HT_18,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,151760,155930
JOB4310397V,LO,CONT9403946H,QC2,QC2_0347,C2,"[nan, nan, nan]",C2,HT_38,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,151760,156150
JOB5936533Y,DI,CONT0245053C,QC2,QC2_0348,E2,"['F1', 'A2', 'E1']",E2,HT_16,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,152670,158360
JOB3409240B,DI,CONT9473046T,QC2,QC2_0349,G1,"['A1', 'C1', 'H1']",C1,HT_12,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,152670,158660
JOB3458882B,DI,CONT5612565V,QC2,QC2_0350,E2,"['H2', 'B1', 'D2']",B1,HT_15,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,153020,158650
JOB3433188I,LO,CONT5356528I,QC2,QC2_0351,E1,"[nan, nan, nan]",E1,HT_41,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,153370,156940
JOB0569088G,LO,CONT3651895L,QC2,QC2_0352,H1,"[nan, nan, nan]",H1,HT_72,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,153370,157010
JOB5990788B,LO,CONT9401554I,QC2,QC2_0353,F2,"[nan, nan, nan]",F2,HT_63,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,153370,157380
JOB7494068I,LO,CONT8739145O,QC2,QC2_0354,H2,"[nan, nan, nan]",H2,HT_79,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,155190,157620
JOB1260067R,LO,CONT4324974V,QC2,QC2_0355,G2,"[nan, nan, nan]",G2,HT_67,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,156870,159350
JOB6506872V,DI,CONT2519449L,QC2,QC2_0356,D2,"['D1', 'H2', 'B1']",B1,HT_08,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,156870,161820
JOB5540658S,DI,CONT2016300C,QC2,QC2_0357,H1,"['B2', 'A2', 'G2']",B2,HT_02,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,156870,162100
JOB8129513T,LO,CONT0409151G,QC2,QC2_0358,E2,"[nan, nan, nan]",E2,HT_46,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,Status.COMPLETED,158410,161140
